id,separationtype,cease_date,dete_start_date,role_start_date,position,classification,region,business_unit,employment_status,career_move_to_public_sector,career_move_to_private_sector,interpersonal_conflicts,job_dissatisfaction,dissatisfaction_with_the_department,physical_work_environment,lack_of_recognition,lack_of_job_security,work_location,employment_conditions,maternity/family,relocation,study/travel,ill_health,traumatic_incident,work_life_balance,workload,none_of_the_above,gender,age,aboriginal,torres_strait,south_sea,disability,nesb,cease_year,institute_service,institute,Institute,WorkArea,Contributing Factors. Career Move - Public Sector ,Contributing Factors. Career Move - Private Sector ,Contributing Factors. Career Move - Self-employment,Contributing Factors. Ill Health,Contributing Factors. Maternity/Family,Contributing Factors. Dissatisfaction,Contributing Factors. Job Dissatisfaction,Contributing Factors. Interpersonal Conflict,Contributing Factors. Study,Contributing Factors. Travel,Contributing Factors. Other,Contributing Factors. NONE,role_service,dissatisfied,service_cat,age_group
6.34568317773125e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,20.0,TAFE,SkillsTech Australia,Delivery (teaching),-,-,-,-,-,False,False,-,-,-,-,NONE,More than 20 years,0.0,Veteran,
6.34570247249322e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,11.0,TAFE,Tropical North Institute of TAFE,Delivery (teaching),-,-,-,-,-,False,False,-,Study,-,-,-,11-20,0.0,Veteran,
6.34570842998906e+17,Resignation,2011.0,,,Executive (SES/SO),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,5.0,TAFE,SkillsTech Australia,Non-Delivery (corporate),-,-,-,-,-,True,True,Interpersonal Conflict,-,-,Other,-,5-6,1.0,Experienced,
6.34574339025156e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,20.0,TAFE,Southern Queensland Institute of TAFE,Delivery (teaching),-,-,-,-,-,True,True,-,-,-,-,-,11-20,1.0,Veteran,
6.3457516073125e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,11.0,TAFE,Sunshine Coast Institute of TAFE,Delivery (teaching),-,-,-,-,Maternity/Family,False,False,-,-,Travel,-,-,11-20,0.0,Veteran,
6.345754127925e+17,Resignation,2011.0,,,Administration (AO),,,,Permanent Part-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,20.0,TAFE,Sunshine Coast Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,True,False,-,-,-,-,-,More than 20 years,1.0,Veteran,
6.34576020012813e+17,Resignation,2011.0,,,Professional Officer (PO),,,,Permanent Part-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,11.0,TAFE,Sunshine Coast Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,False,-,-,-,Other,-,3-4,0.0,Veteran,
6.34576957824062e+17,Resignation,2011.0,,,Administration (AO),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,11.0,TAFE,SkillsTech Australia,Non-Delivery (corporate),-,-,-,-,-,False,False,-,-,-,Other,-,1-2,0.0,Veteran,
6.34577056474375e+17,Resignation,2011.0,,,Administration (AO),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Brisbane North Institute of TAFE,Non-Delivery (corporate),Career Move - Public Sector,-,-,-,-,False,False,-,-,Travel,-,-,Less than 1 year,0.0,New,
6.34577945776563e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Contract/casual,,,,,,,,,,,,,,,,,,,Female,,,,,,,,3.0,TAFE,Tropical North Institute of TAFE,Delivery (teaching),-,-,-,-,-,False,False,-,-,-,Other,-,1-2,0.0,Experienced,
6.34577978929375e+17,Resignation,2011.0,,,Administration (AO),,,,Temporary Part-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,3.0,TAFE,Southern Queensland Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,False,-,-,-,Other,-,1-2,0.0,Experienced,
6.3458117411625e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,20.0,TAFE,SkillsTech Australia,Delivery (teaching),-,-,-,-,-,True,True,Interpersonal Conflict,-,-,-,-,More than 20 years,1.0,Veteran,
6.34582074204062e+17,Resignation,2011.0,,,Professional Officer (PO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Sunshine Coast Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,False,-,-,-,-,NONE,Less than 1 year,0.0,New,
6.34582155813125e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Temporary Part-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Central Queensland Institute of TAFE,Delivery (teaching),-,-,Career Move - Self-employment,-,-,False,False,-,-,-,-,-,1-2,0.0,New,
6.34589153179219e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Contract/casual,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Southern Queensland Institute of TAFE,Delivery (teaching),-,-,-,-,-,False,False,-,-,-,Other,-,Less than 1 year,0.0,New,
6.3459250085375e+17,Resignation,2011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAFE,Sunshine Coast Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,True,True,Interpersonal Conflict,-,-,-,-,,1.0,,
6.34592549493281e+17,Resignation,2011.0,,,Administration (AO),,,,Temporary Part-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,3.0,TAFE,Southern Queensland Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,False,-,-,-,Other,-,3-4,0.0,Experienced,
6.34593386107187e+17,Resignation,2011.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Southern Queensland Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,False,-,-,-,Other,-,1-2,0.0,New,
6.34595867098906e+17,Resignation,2011.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,3.0,TAFE,Central Queensland Institute of TAFE,Non-Delivery (corporate),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,-,-,3-4,0.0,Experienced,
6.34600285342656e+17,Resignation,2011.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Central Queensland Institute of TAFE,Non-Delivery (corporate),-,-,-,Ill Health,-,False,False,-,-,-,Other,-,Less than 1 year,0.0,New,
6.34617650635469e+17,Resignation,2012.0,,,Teacher (including LVT),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,3.0,TAFE,Southern Queensland Institute of TAFE,Delivery (teaching),-,-,-,-,Maternity/Family,True,False,-,-,-,-,-,3-4,1.0,Experienced,
6.34620134299688e+17,Resignation,2012.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,5.0,TAFE,Sunshine Coast Institute of TAFE,Non-Delivery (corporate),Career Move - Public Sector,-,-,-,Maternity/Family,False,False,-,-,-,-,-,1-2,0.0,Experienced,
6.34623599234844e+17,Resignation,2012.0,,,Administration (AO),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,11.0,TAFE,Southern Queensland Institute of TAFE,Non-Delivery (corporate),-,-,-,Ill Health,-,False,False,-,-,-,-,-,1-2,0.0,Veteran,
6.34634833429063e+17,Resignation,2012.0,,,Teacher (including LVT),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Brisbane North Institute of TAFE,Delivery (teaching),-,-,-,-,-,True,False,-,-,-,-,-,1-2,1.0,New,
6.34635009354531e+17,Resignation,2012.0,,,Administration (AO),,,,Temporary Part-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Central Queensland Institute of TAFE,Non-Delivery (corporate),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,-,-,Less than 1 year,0.0,New,
6.34638198687656e+17,Resignation,2012.0,,,Teacher (including LVT),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,7.0,TAFE,Southern Queensland Institute of TAFE,Delivery (teaching),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,-,-,7-10,0.0,Established,
6.3463826696125e+17,Resignation,2012.0,,,Teacher (including LVT),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,1.0,TAFE,Southern Queensland Institute of TAFE,Delivery (teaching),Career Move - Public Sector,-,-,-,-,False,True,-,-,-,-,-,1-2,1.0,New,
6.34638274154219e+17,Resignation,2012.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Brisbane North Institute of TAFE,Non-Delivery (corporate),Career Move - Public Sector,Career Move - Private Sector,-,-,-,False,False,-,-,-,Other,-,1-2,0.0,New,
6.34638401683906e+17,Resignation,2012.0,,,Teacher (including LVT),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,11.0,TAFE,Central Queensland Institute of TAFE,Delivery (teaching),-,-,-,-,-,True,False,-,-,-,-,-,11-20,1.0,Veteran,
6.34648744738906e+17,Resignation,2012.0,,,Teacher (including LVT),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Brisbane North Institute of TAFE,Delivery (teaching),Career Move - Public Sector,-,-,-,-,False,False,Interpersonal Conflict,-,-,-,-,1-2,0.0,New,
6.34648747047187e+17,Resignation,2012.0,,,Workplace Training Officer,,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,11.0,TAFE,Central Queensland Institute of TAFE,Non-Delivery (corporate),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,-,-,11-20,0.0,Veteran,
6.34653126293281e+17,Resignation,2012.0,,,Administration (AO),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,7.0,TAFE,Brisbane North Institute of TAFE,Delivery (teaching),-,-,-,-,-,False,False,-,Study,-,-,-,7-10,0.0,Established,
6.34662477490156e+17,Resignation,2012.0,,,Workplace Training Officer,,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Brisbane North Institute of TAFE,Delivery (teaching),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,-,-,Less than 1 year,0.0,New,
6.34666828449688e+17,Resignation,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAFE,Brisbane North Institute of TAFE,Delivery (teaching),-,-,-,-,-,False,True,-,-,-,-,-,,1.0,,
6.34666854789531e+17,Resignation,2012.0,,,Professional Officer (PO),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,11.0,TAFE,Brisbane North Institute of TAFE,Non-Delivery (corporate),Career Move - Public Sector,-,-,-,-,False,False,-,-,-,-,-,11-20,0.0,Veteran,
6.34668611537031e+17,Resignation,2012.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,3.0,TAFE,Southern Queensland Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,False,-,-,-,Other,-,3-4,0.0,Experienced,
6.34671263031094e+17,Resignation,2012.0,,,Administration (AO),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,5.0,TAFE,Brisbane North Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,True,True,-,Study,-,-,-,5-6,1.0,Experienced,
6.34671297286719e+17,Resignation,2012.0,,,Teacher (including LVT),,,,Contract/casual,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Central Queensland Institute of TAFE,Delivery (teaching),-,-,-,-,-,False,False,-,-,-,Other,-,1-2,0.0,New,
6.34674515660156e+17,Resignation,2012.0,,,Teacher (including LVT),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,11.0,TAFE,Brisbane North Institute of TAFE,Delivery (teaching),-,Career Move - Private Sector,Career Move - Self-employment,-,-,False,True,-,-,-,-,-,11-20,1.0,Veteran,
6.3468315402e+17,Resignation,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAFE,Central Queensland Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,False,-,-,-,Other,-,,0.0,,
6.34683356744531e+17,Resignation,2012.0,,,Administration (AO),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,3.0,TAFE,Central Queensland Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,False,-,-,-,Other,-,1-2,0.0,Experienced,
6.34691779624687e+17,Resignation,2012.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Brisbane North Institute of TAFE,Non-Delivery (corporate),-,-,-,-,Maternity/Family,False,False,-,-,Travel,-,-,1-2,0.0,New,
6.34696179014844e+17,Resignation,2012.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,7.0,TAFE,Central Queensland Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,False,-,-,-,Other,-,Less than 1 year,0.0,Established,
6.34696327235313e+17,Resignation,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAFE,Tropical North Institute of TAFE,Non-Delivery (corporate),,,,,,,,,,,,,,0.0,,
6.34697816674062e+17,Resignation,2012.0,,,Administration (AO),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Central Queensland Institute of TAFE,Delivery (teaching),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,-,-,5-6,0.0,New,
6.347023585025e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,3.0,TAFE,Central Queensland Institute of TAFE,Delivery (teaching),-,-,-,-,Maternity/Family,True,False,Interpersonal Conflict,-,-,-,-,3-4,1.0,Experienced,
6.34702366178594e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,5.0,TAFE,Central Queensland Institute of TAFE,Delivery (teaching),-,Career Move - Private Sector,-,-,-,False,False,Interpersonal Conflict,-,-,-,-,1-2,0.0,Experienced,
6.34713425884844e+17,Resignation,2012.0,,,Workplace Training Officer,,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Central Queensland Institute of TAFE,Delivery (teaching),-,-,-,-,-,False,False,-,-,-,Other,-,1-2,0.0,New,
6.34722082133437e+17,Resignation,2012.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,1.0,TAFE,Brisbane North Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,False,-,Study,Travel,-,-,1-2,0.0,New,
6.34722949292074e+17,Resignation,2012.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,1.0,TAFE,Central Queensland Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,True,False,-,-,-,-,-,1-2,1.0,New,
6.34722992951406e+17,Resignation,2012.0,,,Administration (AO),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Central Queensland Institute of TAFE,Non-Delivery (corporate),-,Career Move - Private Sector,-,-,-,True,True,-,-,-,-,-,1-2,1.0,New,
6.34743600339485e+17,Resignation,2012.0,,,Teacher (including LVT),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,20.0,TAFE,Central Queensland Institute of TAFE,Delivery (teaching),-,-,-,-,-,False,False,-,-,-,-,NONE,11-20,0.0,Veteran,
6.3475061227315e+17,Resignation,2012.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,SkillsTech Australia,Non-Delivery (corporate),Career Move - Public Sector,-,-,-,-,False,False,-,-,-,-,-,Less than 1 year,0.0,New,
6.34753384952766e+17,Resignation,2012.0,,,Teacher (including LVT),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Brisbane North Institute of TAFE,Delivery (teaching),Career Move - Public Sector,-,-,-,-,False,False,-,-,-,-,-,Less than 1 year,0.0,New,
6.34760046003775e+17,Resignation,2012.0,,,Administration (AO),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,5.0,TAFE,SkillsTech Australia,Non-Delivery (corporate),-,-,-,-,-,False,True,-,-,-,Other,-,Less than 1 year,1.0,Experienced,
6.34763735587969e+17,Resignation,2012.0,,,Administration (AO),,,,Contract/casual,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Central Queensland Institute of TAFE,Non-Delivery (corporate),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,-,-,Less than 1 year,0.0,New,
6.34774030826094e+17,Resignation,2012.0,,,Professional Officer (PO),,,,Temporary Part-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Brisbane North Institute of TAFE,Non-Delivery (corporate),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,Other,-,Less than 1 year,0.0,New,
6.34774723180937e+17,Resignation,2012.0,,,Teacher (including LVT),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,11.0,TAFE,Southern Queensland Institute of TAFE,Delivery (teaching),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,Other,-,Less than 1 year,0.0,Veteran,
6.34775905600156e+17,Resignation,2012.0,,,Teacher (including LVT),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,1.0,TAFE,Central Queensland Institute of TAFE,Delivery (teaching),-,Career Move - Private Sector,-,-,-,True,False,-,-,-,-,-,Less than 1 year,1.0,New,
6.34776478226875e+17,Resignation,2012.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,1.0,TAFE,Southbank Institute of Technology,Non-Delivery (corporate),-,-,-,-,-,False,False,-,-,Travel,-,-,Less than 1 year,0.0,New,
6.34779998192656e+17,Resignation,2012.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Central Queensland Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,True,-,-,-,Other,-,1-2,1.0,New,
6.34781625247656e+17,Resignation,2012.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Brisbane North Institute of TAFE,Non-Delivery (corporate),Career Move - Public Sector,-,-,-,-,False,False,-,-,-,-,-,Less than 1 year,0.0,New,
6.34781843688125e+17,Resignation,2012.0,,,Teacher (including LVT),,,,Permanent Part-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,5.0,TAFE,Central Queensland Institute of TAFE,Delivery (teaching),-,-,-,Ill Health,-,True,False,-,-,-,-,-,1-2,1.0,Experienced,
6.34782721630781e+17,Resignation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAFE,Southbank Institute of Technology,Non-Delivery (corporate),,,,,,,,,,,,,,0.0,,
6.34786182825625e+17,Resignation,2012.0,,,Administration (AO),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Central Queensland Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,False,-,-,-,Other,-,Less than 1 year,0.0,New,
6.34786910427969e+17,Resignation,2012.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,11.0,TAFE,Central Queensland Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,False,-,-,-,Other,-,11-20,0.0,Veteran,
6.34788542900625e+17,Resignation,2012.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,1.0,TAFE,Brisbane North Institute of TAFE,Non-Delivery (corporate),-,-,-,-,Maternity/Family,False,False,-,-,-,-,-,Less than 1 year,0.0,New,
6.34789421680312e+17,Resignation,2012.0,,,Administration (AO),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,5.0,TAFE,Southern Queensland Institute of TAFE,Non-Delivery (corporate),-,Career Move - Private Sector,-,-,-,True,False,-,-,-,-,-,More than 20 years,1.0,Experienced,
6.34793871139219e+17,Resignation,2012.0,,,Administration (AO),,,,Contract/casual,,,,,,,,,,,,,,,,,,,Female,,,,,,,,3.0,TAFE,Brisbane North Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,False,-,-,-,-,NONE,3-4,0.0,Experienced,
6.34794639635781e+17,Resignation,2012.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Tropical North Institute of TAFE,Non-Delivery (corporate),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,-,-,Less than 1 year,0.0,New,
6.34794857718438e+17,Resignation,2012.0,,,Teacher (including LVT),,,,Permanent Part-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,1.0,TAFE,Tropical North Institute of TAFE,Delivery (teaching),-,-,-,-,-,True,False,-,-,-,-,-,1-2,1.0,New,
6.34799770843437e+17,Resignation,2012.0,,,Teacher (including LVT),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Southern Queensland Institute of TAFE,Delivery (teaching),-,-,-,Ill Health,-,True,False,-,-,-,-,-,1-2,1.0,New,
6.3480076201625e+17,Resignation,2012.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,3.0,TAFE,Southbank Institute of Technology,Non-Delivery (corporate),-,-,-,-,-,False,False,-,-,-,Other,-,3-4,0.0,Experienced,
6.34807637421719e+17,Resignation,2012.0,,,Administration (AO),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,7.0,TAFE,Central Queensland Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,True,Interpersonal Conflict,-,-,-,-,7-10,1.0,Established,
6.34811041501719e+17,Resignation,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAFE,Tropical North Institute of TAFE,Delivery (teaching),-,-,-,-,-,False,False,-,-,-,-,NONE,,0.0,,
6.34811063824844e+17,Resignation,2012.0,,,Teacher (including LVT),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,1.0,TAFE,Tropical North Institute of TAFE,Delivery (teaching),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,-,-,Less than 1 year,0.0,New,
6.34811182139844e+17,Resignation,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAFE,Southbank Institute of Technology,Delivery (teaching),-,-,-,-,-,False,False,-,-,-,-,-,,0.0,,
6.34812805553281e+17,Resignation,2012.0,,,Administration (AO),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Tropical North Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,True,-,Study,-,-,-,3-4,1.0,New,
6.348129412025e+17,Resignation,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAFE,Tropical North Institute of TAFE,Delivery (teaching),-,-,-,-,-,False,False,-,-,-,-,-,,0.0,,
6.34813581041094e+17,Resignation,2012.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Brisbane North Institute of TAFE,Non-Delivery (corporate),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,-,-,1-2,0.0,New,
6.34816502884375e+17,Resignation,2012.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,1.0,TAFE,Sunshine Coast Institute of TAFE,Delivery (teaching),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,-,-,1-2,0.0,New,
6.3481720866375e+17,Resignation,2012.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Brisbane North Institute of TAFE,Non-Delivery (corporate),-,Career Move - Private Sector,-,-,-,False,True,-,-,-,Other,-,1-2,1.0,New,
6.34818651570937e+17,Resignation,2012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAFE,Southbank Institute of Technology,Non-Delivery (corporate),-,-,-,Ill Health,-,False,False,-,-,-,-,-,,0.0,,
6.34823973840625e+17,Resignation,2012.0,,,Administration (AO),,,,Contract/casual,,,,,,,,,,,,,,,,,,,Male,,,,,,,,1.0,TAFE,Central Queensland Institute of TAFE,Non-Delivery (corporate),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,-,-,Less than 1 year,0.0,New,
6.34825003759375e+17,Resignation,2013.0,,,Teacher (including LVT),,,,Permanent Part-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,3.0,TAFE,Tropical North Institute of TAFE,Delivery (teaching),-,-,Career Move - Self-employment,-,-,False,False,-,-,-,-,-,3-4,0.0,Experienced,
6.348250791775e+17,Resignation,2012.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,3.0,TAFE,Central Queensland Institute of TAFE,Non-Delivery (corporate),-,-,-,Ill Health,-,True,True,-,-,-,-,-,Less than 1 year,1.0,Experienced,
6.34825691015156e+17,Resignation,2012.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,1.0,TAFE,Brisbane North Institute of TAFE,Non-Delivery (corporate),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,Other,-,1-2,0.0,New,
6.34831756059375e+17,Resignation,2012.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,3.0,TAFE,Tropical North Institute of TAFE,Non-Delivery (corporate),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,-,-,1-2,0.0,Experienced,
6.3483795741875e+17,Resignation,2012.0,,,Administration (AO),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,3.0,TAFE,SkillsTech Australia,Non-Delivery (corporate),-,Career Move - Private Sector,-,-,-,False,True,-,-,Travel,Other,-,3-4,1.0,Experienced,
6.34837984851406e+17,Resignation,2012.0,,,Teacher (including LVT),,,,Temporary Part-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,3.0,TAFE,Tropical North Institute of TAFE,Delivery (teaching),-,-,-,-,-,False,False,-,-,-,Other,-,3-4,0.0,Experienced,
6.348438490525e+17,Resignation,2012.0,,,Administration (AO),,,,Temporary Part-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,11.0,TAFE,Brisbane North Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,False,-,-,-,Other,-,Less than 1 year,0.0,Veteran,
6.34849101152813e+17,Resignation,2012.0,,,Teacher (including LVT),,,,Temporary Part-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Southern Queensland Institute of TAFE,Delivery (teaching),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,-,-,1-2,0.0,New,
